"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"WBGene00018841",3.10879143784827,5.28391619098988,1.37421605620411,3.84504035383288,0.00012053260129551,0.00176708919292564
"WBGene00020579",6.71026067534741,4.47686851708453,1.13217023923617,3.95423617574056,7.67795395104255e-05,0.00121875843252072
"WBGene00020580",2.02944782554312,4.66489529783805,1.54464978509612,3.02003427757429,0.00252746079479592,0.0195056344833373
"WBGene00016004",3.87299546329275,2.51101197371055,0.955219497080573,2.62872772319339,0.00857049511751233,0.049184083313064
"WBGene00018301",1.82830568927808,4.51833895563889,1.55846174515138,2.89922994240709,0.00374080442943324,0.0266430219406359
"WBGene00017955",5.6438880575228,6.1467927253066,1.28454101074634,4.78520551222822,1.70812464051733e-06,5.15916905311808e-05
"WBGene00004921",1.64489029592358,4.36603159492623,1.63699502119249,2.66710132798432,0.00765086008613502,0.0456254215739898
"WBGene00004058",3.80516663383662,4.55571152525919,1.34416691702448,3.3892453887676,0.000700852612803405,0.00726925667079398
"WBGene00015089",2.73909970353942,5.10206680562994,1.40045341806844,3.64315352428281,0.000269318093300636,0.00332142011473223
"WBGene00022849",3.24045707627106,5.35174075322511,1.39229162382983,3.84383606252248,0.000121125936043907,0.00177180629316244
"WBGene00017128",3.39589898128842,3.42445361099517,1.22871370895831,2.78702319834812,0.00531946707911619,0.0345984310648391
"WBGene00019289",2.19271023663146,4.78075078427268,1.47248612739503,3.24672042427339,0.00116743007382046,0.0108265619478933
"WBGene00017021",4.55110912370688,5.83635834063195,1.30960759177984,4.45657033241535,8.32812862080544e-06,0.000192669188376364
"WBGene00022888",2.89664021942807,5.18740636375091,1.39710592786234,3.71296568162729,0.000204844672883619,0.00266216463325246
"WBGene00022886",2.38713471214112,4.90072140646496,1.44641690656464,3.38818039544669,0.000703579730920607,0.00728595899131118
"WBGene00015516",6.57813070989439,6.36564587741531,1.27148684389926,5.00645831135291,5.54406622176437e-07,1.99831425584479e-05
"WBGene00011467",2.52980943271907,4.99249190673554,1.45745295604565,3.42549094708425,0.000613689385296272,0.00653133694889539
"WBGene00011466",1.81872708092284,4.51323454887161,1.56696364352874,2.88024203210483,0.00397369991304474,0.0274914297271515
"WBGene00010915",2.92966746589355,5.19771220245647,1.40868897411163,3.68975146251451,0.000224473247937582,0.0028559231548568
"WBGene00012177",2.00214247427734,4.65148834214891,1.54046013986263,3.01954475924558,0.00253154883736362,0.0195056344833373
"WBGene00009209",4.88677784599456,5.94214978255256,1.30863234402436,4.54073278081985,5.60590462030147e-06,0.000139060538946186
"WBGene00010681",5.06951148927092,2.60032261728872,0.848983209737071,3.06286695362802,0.00219227505628116,0.0175056165898821
"WBGene00010682",1.66261703883412,4.37711312141722,1.65551546833456,2.64395785188319,0.00819428590542589,0.0476177495591228
"WBGene00011767",4.03689616420474,2.58701054162322,0.944206056496005,2.73987920732445,0.00614617682191746,0.0387043026893721
"WBGene00007688",5.27848774461373,6.05030713506081,1.29554728786035,4.67007819147469,3.01085110951199e-06,8.32321721968483e-05
"WBGene00011979",3.78129363696083,4.55285676766771,1.33755828591198,3.40385672581249,0.000664415936939644,0.00702536397503118
"WBGene00013087",1.65160795667896,4.37016368896671,1.63456327471332,2.67359713543863,0.00750425402149976,0.0451223532131469
"WBGene00010943",2.02416063858766,4.66195884024164,1.51478674226978,3.07763377520462,0.00208651163618212,0.0171225181313863
"WBGene00010946",7.45875842529011,6.54946760479819,1.25997313834884,5.19810097966144,2.01334754670947e-07,9.76218271182966e-06
"WBGene00014247",2.19942789738685,4.78359371231092,1.4718451820091,3.25006581587692,0.00115378302619048,0.0108265619478933
"WBGene00014252",7.67766792285143,3.26022890782974,0.785407852114035,4.15100116335019,3.31024083254625e-05,0.000590054950588299
"WBGene00014158",5.63045273601203,6.14466356091067,1.28796892076964,4.77081664147521,1.83480507214292e-06,5.46587593180842e-05
"WBGene00086567",3.09392564253757,5.2796645277083,1.37624295746927,3.83628813433995,0.000124907853744812,0.00180007391847096
"WBGene00011277",2.74053017733935,5.1025256632419,1.40242939919613,3.63834761747483,0.000274392903407262,0.00335232078994191
"WBGene00003773",5.11106628698065,2.27774418117256,0.813561889062091,2.79971838872448,0.00511472057974789,0.0335024468496739
"WBGene00009948",3.64031510944553,5.51427272047067,1.34356564441356,4.10420789144065,4.05702522243988e-05,0.000696527172399941
"WBGene00014169",6.18741657683091,6.2796018822866,1.28288954517527,4.89488896834737,9.83612465594587e-07,3.17677610175202e-05
"WBGene00009193",3.49521414951197,5.44990247197222,1.36944574310818,3.97964103316923,6.90194053326578e-05,0.00110634545550432
"WBGene00007354",3.29649825260254,5.36764892435803,1.36232507410968,3.94006469261087,8.14596389943671e-05,0.00128678616174153
"WBGene00010900",7.69821499497608,6.59072981583616,1.25864337412286,5.23637588799069,1.63760273220485e-07,8.21824632684956e-06
"WBGene00007190",7.08577103513717,6.47589752534471,1.27914865258269,5.06266219510096,4.13442056846222e-07,1.62487709570166e-05
"WBGene00195148",2.19271023663146,4.78075078427268,1.47248612739503,3.24672042427339,0.00116743007382046,0.0108265619478933
"WBGene00012207",7.4530365300904,6.54876531894645,1.26236575866442,5.18769245283952,2.12915844941888e-07,1.0213698326477e-05
"WBGene00010049",8.57969893551283,2.29856269756596,0.623551042816134,3.68624625689822,0.000227586138591695,0.00288305236538294
"WBGene00013926",2.01458203023242,4.65739816872529,1.50696782723614,3.09057571405967,0.00199768865606306,0.0166236234593819
"WBGene00008743",6.19742989343038,6.2810552226395,1.27679759528234,4.91938208988447,8.68178480273785e-07,2.8455536328879e-05
"WBGene00016825",2.36940796923058,4.89389898804026,1.4452607854995,3.38617018958891,0.000708754137139206,0.00730475827914089
"WBGene00012595",11.3189381794669,7.14918006654037,1.23758935676055,5.77669808445484,7.61808042968882e-09,7.00005024271688e-07
"WBGene00012912",3.28405869664746,5.36434337146412,1.36668247752209,3.92508388721727,8.66995192880089e-05,0.00134034991430088
"WBGene00004904",9.08306103070329,6.83447880112516,1.24769890112844,5.4776667631461,4.30970777152924e-08,2.80286330802456e-06
"WBGene00009393",4.46911828058524,3.20967636881286,1.03676676640041,3.09585190501106,0.00196248350336324,0.0164354844363823
"WBGene00009394",93.8395771751125,2.7150825059418,0.255427902665524,10.6295454709861,2.17168290081949e-26,4.72268641498212e-23
"WBGene00010265",4.91694414486019,5.94763367661703,1.30625667384068,4.55318912103982,5.28387317319408e-06,0.000132584571468916
"WBGene00012605",3.66618998691139,5.52047534325887,1.34473987103723,4.10523660535237,4.03901261662955e-05,0.000695264335379715
"WBGene00009641",1.97769807061141,4.63926543404056,1.55316884113066,2.98696787572903,0.00281759327775423,0.0211773946360237
"WBGene00009308",13.18885395801,7.36793972501812,1.22976750186863,5.99132739629446,2.08135150019758e-09,2.26312286454816e-07
"WBGene00007836",5.56840535839943,2.18864043646592,0.772144737767639,2.83449504919704,0.00458981691094975,0.0306488899969664
"WBGene00008498",2.54996241498522,5.00020650343326,1.4360159952645,3.48199916987154,0.000497685235042175,0.00543869091024313
"WBGene00010723",3.2213916160299,4.31317491622938,1.39665143233289,3.0882257493732,0.00201355448626516,0.016713014590832
"WBGene00010719",3.63888463564561,5.51392591690003,1.34482802682912,4.10009741535574,4.1297626385474e-05,0.000703461395662748
"WBGene00012979",3.27743279236138,4.3296834616905,1.38259620772197,3.13156034821208,0.00173880046097392,0.0148286721665279
"WBGene00007248",11.3375343388659,7.15066256605945,1.23939550255142,5.76947596738822,7.95184169752231e-09,7.10655003214186e-07
"WBGene00011046",4.71679777415083,5.88988754073754,1.30865009893922,4.50073518162862,6.77188317898004e-06,0.000163628762443207
"WBGene00013158",4.17712596799826,5.71396113144479,1.32527054303271,4.3115431498003,1.62119128321145e-05,0.000327450524200357
"WBGene00021043",16.979200901003,2.27897058862525,0.456707041599681,4.99000536677261,6.03776150161541e-07,2.16430527673291e-05
"WBGene00018243",1.64489029592358,4.36603159492623,1.63699502119249,2.66710132798432,0.00765086008613502,0.0456254215739898
"WBGene00021908",1.97912854441134,4.64014660929725,1.54251426273944,3.00817095918228,0.00262825241204934,0.0200685821559941
"WBGene00019327",6.64129596904915,2.02184236764537,0.689748189795227,2.93127607662966,0.00337572634517986,0.0246344951632589
"WBGene00020116",6.23960104000685,6.28697080318766,1.27751323900394,4.92125686939223,8.59901801529007e-07,2.83333300665416e-05
"WBGene00021858",3.26247524058138,5.35834944125893,1.37451601736255,3.89835358306019,9.68489318303126e-05,0.00146259822051148
"WBGene00017106",3.87019307077628,5.59590713684803,1.34852277160374,4.14965713199864,3.32973651221187e-05,0.000591912833941968
"WBGene00019997",5.11665580732531,6.0031258243751,1.29410856848387,4.63881158858885,3.50418324005736e-06,9.44681465212158e-05
"WBGene00020105",2.38570423834119,4.90015874234147,1.4442058543745,3.39297803529801,0.00069137181748072,0.00718234034593028
"WBGene00006452",8.43121056326587,2.44906281569067,0.656888001945174,3.72828063298235,0.000192790623414363,0.00254094146900062
"WBGene00004976",4.89551932829693,4.9331507227829,1.29885516506901,3.79807607149237,0.00014582357364438,0.00201421882840141
"WBGene00007574",2.18984928903161,4.77956570666053,1.47276492762296,3.24530114549559,0.00117326476044766,0.0108265619478933
"WBGene00045484",1.99828576112181,4.64969117474921,1.51864654576527,3.06173361254784,0.00220059198332726,0.0175056165898821
"WBGene00009377",3.06349362440922,4.23402445721596,1.37442618796463,3.08057609371229,0.00206600555950576,0.017033864362068
"WBGene00008092",1.65017748287904,4.36935081095046,1.64655913617487,2.65362519629931,0.00796322236603411,0.0465103515810264
"WBGene00011214",15.0832055010242,7.56578439003868,1.22470214188989,6.17765261548705,6.50616730407479e-10,8.32279127289882e-08
"WBGene00012379",5.0591841571939,5.99285539008317,1.31184558593976,4.56826280037381,4.91783188389895e-06,0.000124840214827069
"WBGene00011114",1.63388121376842,4.35926304850601,1.64107072366597,2.65635294423381,0.00789908939140886,0.0462600172258092
"WBGene00011120",3.98422372275783,4.62718749942691,1.33010228043401,3.4788208151309,0.000503625213055186,0.00549439948155859
"WBGene00007791",6.15105908192344,5.27527259209004,1.27484723649174,4.13796448789197,3.50400587274764e-05,0.00061558384748844
"WBGene00010155",2.55139288878515,5.00074772543525,1.42467724980177,3.51009165488607,0.000447952257427904,0.00502137547673478
"WBGene00010904",6.29133718193177,3.76192380154085,0.979292824500428,3.84146979067261,0.000122299789675044,0.00177702411545654
"WBGene00008654",7.65369575250653,3.62377413599737,0.850729439846786,4.25960824471997,2.04785508465794e-05,0.000397811345666588
"WBGene00008659",4.18956552395334,5.71657545522609,1.32177697175094,4.3249168183445,1.5258942898337e-05,0.000311091698339847
"WBGene00011954",2.16540488536569,4.76886478770655,1.49430984673156,3.19134936983603,0.00141609929602643,0.0124677892135984
"WBGene00008912",2.17212254612107,4.77192348912759,1.48552278476145,3.21228562636545,0.00131683383781612,0.0116725868993375
"WBGene00007169",3.42725988193896,4.40261126641293,1.38946771268279,3.16855960467938,0.00153196332879771,0.0133082939508339
"WBGene00017807",1.65446890427881,4.3719595811057,1.64498797786829,2.65774561268906,0.00786652463405848,0.0462600172258092
"WBGene00017802",1.65446890427881,4.3719595811057,1.64498797786829,2.65774561268906,0.00786652463405848,0.0462600172258092
"WBGene00017808",4.0114373175543,5.65332437585269,1.32686672640377,4.26065727880222,2.03826586856094e-05,0.000397811345666588
"WBGene00017810",1.65017748287904,4.36935081095046,1.64655913617487,2.65362519629931,0.00796322236603411,0.0465103515810264
"WBGene00016447",15.1733614458461,6.59442352595284,1.22458469219813,5.38502854720146,7.24331513646893e-08,4.19819544900795e-06
"WBGene00016440",20.2363105597262,7.9880935311564,1.21457319206129,6.57687291582613,4.80445065297974e-11,9.49825335152721e-09
"WBGene00017829",3.39911740462031,3.42205892308046,1.22798863742788,2.78671871935903,0.00532446731899118,0.0345984310648391
"WBGene00005012",3.10493472469273,5.28280977802059,1.38300012505564,3.81981872764332,0.000133549786169363,0.00188336429431701
"WBGene00016681",4.88963879359441,5.94250567831837,1.31435019779744,4.52124988323255,6.14755669827672e-06,0.000151345886413424
"WBGene00022532",7.69290245432317,2.29923971057435,0.655163917989803,3.50941138155007,0.000449099688608596,0.00502560269036445
"WBGene00018968",2.9062188277833,5.19045912999067,1.38959590541855,3.73522914809345,0.000187544336184694,0.00249701887605907
"WBGene00015467",1.84746290598854,4.52879292784949,1.58206868154719,2.86257668878228,0.00420211556074284,0.0287149682913799
"WBGene00018253",3.44589063393588,5.43705356512668,1.35732109465999,4.00572391198905,6.18278327396963e-05,0.00100589720896204
"WBGene00018563",4.3552541743973,5.77467221648062,1.31863387591455,4.37928398622062,1.19069882667818e-05,0.000253386802989083
"WBGene00016980",4.18914949313793,2.6541844295888,0.955242702402402,2.77854457606807,0.00546030208219944,0.0351979712454602
"WBGene00017647",3.07619889962703,5.27438048453006,1.38723023294965,3.80209453287015,0.000143477957993236,0.0019958426395477
"WBGene00018135",5.68462873029934,6.15317370380364,1.29318368702203,4.75815908099902,1.95366508939131e-06,5.71556549021924e-05
"WBGene00018134",5.27562679701388,6.04989194053769,1.2918637616516,4.68307272030228,2.82606195859631e-06,7.8456290288861e-05
"WBGene00020067",3.0666202912718,5.2713983609223,1.39383866715286,3.78192863001139,0.000155617983652747,0.00211952343496977
"WBGene00022732",2.92823699209362,5.19719256386111,1.39639949727294,3.72185221636847,0.000197766763070722,0.00258046072454678
"WBGene00015099",5.82154787403001,2.82776489878303,0.837115333053688,3.37798722246278,0.000730184734350418,0.00745496902488595
"WBGene00044674",4.00857636995445,5.65269971223661,1.33074713675933,4.24776394860574,2.15914712440425e-05,0.000408187872106245
"WBGene00044450",2.88563113727291,5.18333878804356,1.42517141970888,3.63699321805259,0.000275839190942151,0.00336363509632182
"WBGene00020053",1.82158802852269,4.51474396793957,1.56628789406404,2.88244835770592,0.00394597812019877,0.0274547012284533
"WBGene00015988",1.63531168756834,4.36013559918934,1.64053404827833,2.65775379899315,0.0078663335698194,0.0462600172258092
"WBGene00044447",2.19271023663146,4.78075078427268,1.47248612739503,3.24672042427339,0.00116743007382046,0.0108265619478933
"WBGene00044633",2.73238204278404,5.09985114260241,1.407401794112,3.62359289574457,0.000290538786313621,0.00347414797281982
"WBGene00015752",5.92557939329067,3.6708298319666,0.983118424633901,3.73386332713026,0.00018856484650715,0.00250549299106446
"WBGene00016800",4.53204366346572,4.81963494483415,1.31082541646748,3.67679393783993,0.00023618367467668,0.0029746376324144
"WBGene00015348",5.13052583708032,6.00557444164425,1.30326290418506,4.60810663938874,4.06352253083032e-06,0.000106467554181273
"WBGene00003562",3.40347570905359,3.41511687653785,1.22265598903338,2.7931952300318,0.00521901828868345,0.033980913488394
"WBGene00015521",1.80914847256761,4.50787327526073,1.59144526890384,2.83256569568721,0.00461760764919508,0.03070873833165
"WBGene00003929",6.12576581151397,2.09318415909744,0.731456312147846,2.86166668375725,0.00421419843069965,0.0287149682913799
"WBGene00010314",55.4250303985423,9.44147495030799,1.19953900911871,7.87091947701188,3.52044182466421e-15,1.64052589029352e-12
"WBGene00013988",1.6463207697235,4.36694778401627,1.66146129702753,2.62837767682524,0.00857932047980792,0.049184083313064
"WBGene00013987",4.20729226686389,5.72023324921076,1.32089291045589,4.33058062764261,1.48716678791395e-05,0.000306065492881724
"WBGene00010574",3.93533491542598,4.61573043351998,1.3477241483259,3.42483321921143,0.000615176938271672,0.00653650544834591
"WBGene00010035",2.38041705138574,4.89819094891591,1.45886785255586,3.35752888127225,0.000786425271771107,0.00787521181537949
"WBGene00014223",2.93638512664893,5.19968996187733,1.3936208466716,3.73106499827108,0.000190672017288032,0.00252321347015643
"WBGene00008175",9.95597531978794,6.9657864808442,1.385403946081,5.02798227228156,4.95667686314366e-07,1.85846895719248e-05
"WBGene00010226",6.40528969045081,6.32632763737071,1.27189279628234,4.9739472193428,6.56031777035837e-07,2.3134871964226e-05
"WBGene00010228",6.18029649826689,5.27814848831788,1.27535879351161,4.13855968623926,3.49492956723876e-05,0.00061558384748844
"WBGene00007610",1.99685528732188,4.64906095012751,1.51328213680305,3.07217063960663,0.0021250820522105,0.0172652992635384
"WBGene00010779",1.81343989396738,4.51020858072958,1.59034777724501,2.83598886058917,0.00456840393813692,0.0305998637499028
"WBGene00006449",14.5832786020925,7.51554894852947,1.22421483164333,6.13907686320133,8.30024013846391e-10,9.84559393878883e-08
"WBGene00009595",4.38130636879479,2.33807368112911,0.871973416705037,2.6813588996372,0.0073323829179748,0.0447906986487525
"WBGene00010547",2.37898657758581,4.89758222134921,1.44694333883401,3.38477816643174,0.000712357996311765,0.00730726976090873
"WBGene00001603",7.87920414897497,6.62449120907326,1.26014200816212,5.25694022274115,1.46471895712343e-07,7.47144690697459e-06
"WBGene00007320",3.10593049024842,5.28314975901383,1.38675145939733,3.80973080879962,0.000139118180153171,0.00194348395571583
"WBGene00045242",7.25046392002544,6.51051921618079,1.26775778923924,5.13545984212618,2.81454977087542e-07,1.21603461623783e-05
"WBGene00269433",8.43798294470476,2.65551274188504,0.665274121837314,3.99160685004732,6.56271071673789e-05,0.00105978031475243
"WBGene00044222",7.24290913321718,5.51513339291041,1.26341155207881,4.36527067038118,1.26965443962531e-05,0.000265487998849856
"WBGene00002186",7.09335811238104,6.4769363600286,1.27422975919028,5.08302079221915,3.71479019022302e-07,1.49600562969228e-05
"WBGene00014229",2.74482159873912,5.1040893525713,1.44082085833335,3.54248713367141,0.000396372758434799,0.00456073346742262
"WBGene00003589",6.44810419127297,2.44088031864624,0.743543553431709,3.2827671054113,0.0010279355111903,0.00985915334078075
"WBGene00008019",4.68050716227688,4.87026474858059,1.31528579036835,3.70281864538098,0.000213217303589758,0.00273824741854248
"WBGene00008079",3.2581838191816,5.35718428336392,1.37456486692899,3.89736738676637,9.72440408544659e-05,0.00146517349315135
"WBGene00012965",8.12051726151024,6.67583747072196,1.26911053846896,5.2602490235213,1.43860438250312e-07,7.44877380273836e-06
"WBGene00012937",1.84603243218862,4.52803131895587,1.58240448275907,2.8614879244154,0.00421657566265204,0.0287149682913799
"WBGene00006553",2.38570423834119,4.90015874234147,1.4442058543745,3.39297803529801,0.00069137181748072,0.00718234034593028
"WBGene00012925",1.64202934832373,4.36429896457589,1.63804589749981,2.66433252648001,0.00771412665586758,0.045793414288335
"WBGene00012926",3.48949225431227,5.44820944758182,1.35668999312765,4.01581015204643,5.9241931975665e-05,0.000971091367359896
"WBGene00012933",4.01286779135423,5.65362451431848,1.32781589175167,4.25783766366898,2.064137464317e-05,0.000397811345666588
"WBGene00012127",1.9901376265665,4.64554249575407,1.5424292684163,3.01183502600668,0.00259673679784264,0.0198839329449828
"WBGene00006533",3.93280159631045,3.00805114869655,1.04825318192318,2.86958456274639,0.00411011414356321,0.0282852158993738
"WBGene00004165",7.24669896333921,5.51665979386055,1.26062779626981,4.37612101699195,1.20809957658765e-05,0.000255897455768111
"WBGene00000670",28.5778963176542,2.17834686384082,0.390182201552343,5.58289654211353,2.36545470926411e-08,1.69584906848781e-06
"WBGene00000273",24.031715684178,2.02781223361533,0.387407125879352,5.23431836472424,1.6559481925545e-07,8.24687481543933e-06
"WBGene00013033",2.17498349372092,4.77313916575107,1.48522146490843,3.21375584619993,0.00131011022536628,0.0116725868993375
"WBGene00013037",2.35084410026716,3.82160556936088,1.4454635754217,2.64386155026145,0.00819661752834073,0.0476177495591228
"WBGene00013914",2.00786436947704,4.65424234388068,1.51719044906851,3.06767179211956,0.00215733418406156,0.0173449911640765
"WBGene00007209",2.00786436947704,4.65424234388068,1.51719044906851,3.06767179211956,0.00215733418406156,0.0173449911640765
"WBGene00014179",3.82230002900011,5.58462437856945,1.34180349735233,4.16202848598108,3.15432989911385e-05,0.000566910420435778
"WBGene00008811",1.65446890427881,4.3719595811057,1.64498797786829,2.65774561268906,0.00786652463405848,0.0462600172258092
"WBGene00010072",2.35982936087534,4.89019496821336,1.44821905351691,3.37669564306438,0.000733621782071384,0.00747835704099017
"WBGene00011401",5.86561788429823,6.1984584053794,1.28235869810191,4.83363852450493,1.34059916960203e-06,4.16479475356363e-05
"WBGene00006509",2.3651165478308,4.89222203674846,1.45565804602783,3.36083192759335,0.000777080964808496,0.00781151959077139
"WBGene00011474",18.7496244552202,2.63582807336788,0.476526675459631,5.53133373032162,3.17805019522356e-08,2.20570207166367e-06
"WBGene00011478",1.65446890427881,4.3719595811057,1.64498797786829,2.65774561268906,0.00786652463405848,0.0462600172258092
"WBGene00011736",6.97508498533557,2.32432863051942,0.705049248522234,3.29668974953332,0.000978315049599742,0.00946962519820284
"WBGene00000878",4.72108919555061,5.89061818266098,1.31125169055929,4.49236269823106,7.04373297594987e-06,0.000168946007114327
"WBGene00021398",15.8225889696419,7.63442817302592,1.22222811066998,6.24632022973273,4.20235173140395e-10,5.71409301681943e-08
"WBGene00001099",11.2653887343126,3.58416071191633,0.696563468197452,5.14549050525335,2.66822697819611e-07,1.16828945005043e-05
"WBGene00018926",2.53938804107431,4.99613863519817,1.45366283386049,3.43693084725152,0.000588345795752588,0.00631310521626625
"WBGene00015994",2.19127976283154,4.78015548190428,1.46924731662805,3.25347232409776,0.00114003829866716,0.0108104794484077
"WBGene00018930",2.35168122632003,4.88685144102461,1.46080547595404,3.34531292596165,0.000821897831057991,0.00816143295254541
"WBGene00019068",12.5246449199488,4.80073219725441,0.920097479811207,5.21763432961414,1.8122278884097e-07,8.95679904847341e-06
"WBGene00021120",2.5485319411853,4.99960575263619,1.45643152575097,3.43277776142499,0.000597431582269825,0.00637912216485816
"WBGene00019785",2.91051024918308,5.19164104538613,1.40393464444669,3.69792216889999,0.00021737151198674,0.00278611344636836
"WBGene00022090",10.9631164749131,7.1025943655561,1.23530013314965,5.74969124907855,8.94065675803952e-09,7.65087042878116e-07
"WBGene00021878",2.34067214416487,4.88229718683288,1.47061490142923,3.3199018873588,0.000900490892504867,0.00879461464476311
"WBGene00021872",5.67313673429526,3.14977391254618,0.885939397629274,3.55529274459946,0.000377558468669672,0.0043673607262428
"WBGene00021870",3.43640378204995,4.40506032972007,1.35575850122521,3.24914822642764,0.00115751145216691,0.0108265619478933
"WBGene00022064",1.63388121376842,4.35926304850601,1.64107072366597,2.65635294423381,0.00789908939140886,0.0462600172258092
"WBGene00001692",8.03361458526049,2.01111607999099,0.642420820339185,3.13052755502097,0.00174492628432463,0.0148614870482166
"WBGene00015655",4.85293834691201,3.984012507588,1.16227726038941,3.42776430664503,0.000608573571365487,0.00648747382285692
"WBGene00021381",6.73952793893857,6.40247157573404,1.26731966424014,5.0519784048114,4.37257147610514e-07,1.67803860647706e-05
"WBGene00021358",3.11550909860365,5.28593304075383,1.38408433463136,3.81908306343319,0.000133948656125551,0.00188336429431701
"WBGene00021370",2.01744297783227,4.65881495900087,1.52216458767164,3.06065125725148,0.00220856174245312,0.0175056165898821
"WBGene00018143",2.00643389567712,4.65358176503875,1.50814925944217,3.08562414224174,0.00203125410152649,0.0168385028695791
"WBGene00018971",3.11308285924804,5.28514800631379,1.37856621298249,3.83380062309777,0.000126178426105405,0.00180128676567104
"WBGene00021579",2.72952109518419,5.09895610165222,1.40276540602276,3.63493145736266,0.000278054551901955,0.0033717990643278
"WBGene00018548",4.03874266882008,5.65927284021348,1.33074982788818,4.25269477524142,2.1121336977984e-05,0.000402911118258384
"WBGene00018547",1.81200942016746,4.50957182944691,1.57265607130327,2.86748762919905,0.00413744979177743,0.0284133920437431
"WBGene00235365",1.79428267725691,4.49920292713988,1.61836325081134,2.78009459550213,0.00543430658369694,0.0351371815183735
"WBGene00018649",1.829736163078,4.51908356917774,1.55813652961139,2.90031295929171,0.00372790249039221,0.0266383744220359
"WBGene00235368",1.64345982212365,4.3651622748572,1.63044257618063,2.6772867309947,0.00742210873247181,0.0450017075935372
"WBGene00019531",2.50922174220868,4.98442492985217,1.46862104951475,3.39394899146997,0.000688925232706538,0.00718234034593028
"WBGene00018083",2.56240197094031,5.00460432300852,1.4191728512501,3.52642338006968,0.000421213023036224,0.00479580063226584
"WBGene00018081",1.83645382383338,4.52272078043836,1.56691473510612,2.8863860164874,0.00389693873624181,0.0273372347475716
"WBGene00019949",2.57484152689539,5.00918094541615,1.4358121404848,3.4887439687791,0.000485295736221014,0.00533907147235395
"WBGene00017597",5.47005127252354,6.10077644255719,1.28655732203282,4.74193907887266,2.11682285396048e-06,6.1652465621599e-05
"WBGene00020084",4.91408319726034,5.94718984432066,1.3005209705635,4.57292883308433,4.80953532572721e-06,0.000122568001816579
"WBGene00020003",2.71188610874295,4.04508277068609,1.41087994452667,2.86706376852154,0.00414299524606696,0.0284215572926823
"WBGene00019165",2.91293648853868,5.19249578541651,1.39393820938731,3.72505448982477,0.000195273037016944,0.00256847034979545
"WBGene00020356",2.71851201302903,5.09516031649893,1.4184018749461,3.59218385599818,0.00032791835577828,0.00383394149300627
"WBGene00020353",8.89006702899356,6.80413401587883,1.25125660374728,5.43784064395883,5.39301752229037e-08,3.28822862760957e-06
"WBGene00017112",4.93180994017088,5.95029235265464,1.29884704653565,4.58121098132805,4.62291165395729e-06,0.00011968204615245
"WBGene00006051",29.1858730603982,7.54631445306353,1.20636909069983,6.2553943989777,3.96512569005446e-10,5.62358260911203e-08
"WBGene00020905",13.5159398374981,7.40483230776394,1.22631942897851,6.03825735186466,1.55787468179403e-09,1.75234041793522e-07
"WBGene00006053",16.0156747278209,6.67555079265772,1.22069292194508,5.46865691825322,4.53458507081451e-08,2.90035617666606e-06
"WBGene00220250",3.29792872640247,5.36804888558515,1.36480932377232,3.93318597117136,8.38273313779866e-05,0.00131148563527574
"WBGene00015629",3.12266146760328,5.28798039206334,1.38402959143233,3.82071338994335,0.000133066217017385,0.00188313232065384
"WBGene00003448",3.99959110934627,4.62878800124987,1.3376131777183,3.46048325357086,0.000539206770731632,0.00582414730505491
"WBGene00003450",2.74482159873912,5.1040893525713,1.44082085833335,3.54248713367141,0.000396372758434799,0.00456073346742262
"WBGene00003446",2.01172108263257,4.65612762686102,1.52302954325671,3.05714859404812,0.00223453473929016,0.0176490370933766
"WBGene00016058",2.74927165964171,4.05648379003781,1.46249914746534,2.77366574679247,0.00554285965754445,0.0356623435954832
"WBGene00016054",3.11451333304797,5.2856234353174,1.38661730581841,3.8118833604184,0.000137911955745761,0.00193076738044065
"WBGene00021996",7.28349116649092,6.51462445796933,1.26218912614665,5.16136949924286,2.45149759386887e-07,1.1233276386896e-05
"WBGene00003426",4.24374151824065,5.73238635299781,1.73475680895717,3.30443225436525,0.000951689735225587,0.00923932117948174
"WBGene00018130",3.60173495676187,4.47949514513319,1.34488086029452,3.33077470085508,0.000866046659485877,0.00849637354358776
"WBGene00018119",1.83788429763331,4.52343844715515,1.5625430124696,2.89492091485267,0.00379254068891567,0.0269820452066366
"WBGene00022707",2.00786436947704,4.65424234388068,1.51719044906851,3.06767179211956,0.00215733418406156,0.0173449911640765
"WBGene00022709",2.72952109518419,5.09895610165222,1.40276540602276,3.63493145736266,0.000278054551901955,0.0033717990643278
"WBGene00003452",6.05761612045228,6.2442036733788,1.28383124723157,4.86372619987532,1.15196238630112e-06,3.68402088638652e-05
"WBGene00022705",6.8372623218095,5.43462799019537,1.274918850377,4.26272463426853,2.01949319080206e-05,0.000396842577614236
"WBGene00021160",6.46283328803776,2.43726161947746,0.730396737073947,3.33690102346487,0.000847181119676019,0.00835000522959877
"WBGene00018314",3.11550909860365,5.28593304075383,1.38408433463136,3.81908306343319,0.000133948656125551,0.00188336429431701
"WBGene00006745",1.83931477143324,4.52422087860831,1.56626230504805,2.88854610369336,0.00387027288351549,0.0272086856595421
"WBGene00016541",9.82875974226774,5.96121031983906,1.2406500152825,4.80490891581673,1.5482197068831e-06,4.74205885807763e-05
"WBGene00016953",2.56240197094031,5.00460432300852,1.4191728512501,3.52642338006968,0.000421213023036224,0.00479580063226584
